movie_id,movie_name,director_name,hero_name,heroine_name,music_director,genre_id,producer_name,duration,budget,ott_id,rating,language,crew_cast,release_date
547,lay,Craig Garcia,Michael,Donna,Lauren Martinez,11,,2:56:00,5286858.0,8,3.6,hindi,Stephen Williams,2023-09-04
16816,success,Jason Baker,Chad,Jennifer,Adrian West,8,Ann Martinez,2:40:00,3638737.0,8,7.4,english,Martha Cox,2011-07-18
7985,leader,Daniel White,Brandon,Julie,Michael Palmer,10,Karen Robinson,2:57:00,5881209.0,5,5.4,english,Clarence Brown,2014-11-28
17954,according,Jeffrey Ruiz,Paul,Terry,Steven Sampson,7,Robert Nichols,2:35:00,,2,9.3,hindi,Jennifer Jennings,2020-03-26
15469,someone,Alexandra Burnett,Cory,Megan,Mark Wood,12,Laura Larson,3:38:00,2601646.0,3,5.4,malayalam,Jennifer Brock,2015-11-22
16291,see,Erik Garcia,Kent,Christina,Diane Schmidt,7,,2:41:00,1301528.0,2,7.1,telugu,Carrie Johnson,2008-12-08
4015,century,Juan Hart,Chad,Dawn,Travis Franklin,8,Kim Shelton,3:45:00,8791719.0,9,4.0,english,Erica Swanson,2015-03-29
995,class,Kaitlin Suarez,Robert,Crystal,Jacob Martinez,5,Ronald Peterson,2:37:00,1446492.0,7,6.5,hindi,Marilyn Nicholson,2010-11-05
11821,cultural,Teresa Holland,Donald,Debbie,Hannah Allen,7,Ronald Yang,2:51:00,3984542.0,10,5.1,hindi,Mariah Chang,2012-10-20
12569,join,Angela Kidd,Timothy,Robin,Sara Chambers,10,Mariah Gray,3:28:00,1194056.0,7,7.6,telugu,Thomas Reed,2019-02-01
14814,sense,Brandon Allen,Nathan,Tamara,Bruce Bennett,11,Sheila Davis,3:26:00,3745773.0,3,6.2,malayalam,Jessica Davis DVM,2018-02-24
22341,under,Shannon Holden,Christopher,Patricia,Cynthia Chambers,10,,2:46:00,7372562.0,2,9.6,telugu,Pamela Porter,2010-11-23
3480,quite,Brittany Ortiz,James,Laurie,Lori Leonard,6,Wanda Chambers,2:51:00,5169242.0,9,7.9,english,Tiffany Brady,2022-08-18
11241,structure,Amanda Daniel,James,Lisa,Brenda Reed,3,Calvin Davis,3:11:00,7324357.0,10,3.0,hindi,Adam Hooper,2021-04-25
24972,investment,Laura Owen,Norman,Kayla,Pamela Vance,1,,2:37:00,394869.0,10,2.1,malayalam,Julie Haynes,2006-05-18
19913,policy,Kathy Johnson,John,Holly,Theresa Powell,11,Cody Gonzalez,3:37:00,9839205.0,2,8.7,english,Jacqueline Velazquez,
18384,ahead,Travis Delgado,Marcus,Megan,Frederick Schwartz,1,,2:57:00,8823222.0,1,3.7,hindi,Christopher Osborne,2016-05-06
18815,effect,Cheryl Castillo,Michael,Lauren,Mark Turner,5,Paige Levy,3:44:00,5700697.0,5,4.1,kannada,Courtney White,2005-08-18
2731,cell,Eric Tucker,Sean,Shelly,Randy Mercado,10,George Ferguson,2:40:00,8359420.0,4,6.8,english,Holly Tran,2018-11-09
12621,card,Mark Young,Tyler,Donna,Leslie Robles,9,Dennis Warren,3:38:00,6964112.0,9,4.7,hindi,Angelica Reed,2023-07-12
22082,condition,Lorraine Brown,Robert,Barbara,Rachel Kent,3,Michael Delgado,2:52:00,3918795.0,6,2.1,kannada,Hunter Owens,2017-10-09
746,just,Brittany Stokes,Daniel,Desiree,Emily Ross,9,Kyle Gonzales,3:28:00,3938394.0,2,4.6,english,Adam Phelps,2011-03-08
12018,Republican,Melanie Lang,William,Cheryl,Nicholas Phillips,6,John Lopez,3:06:00,3705368.0,1,2.1,kannada,Brooke Reynolds,2006-11-12
1764,produce,Richard Hernandez,Timothy,Brianna,Debra Hunt,4,Brittany Valdez,2:31:00,5055574.0,1,3.2,malayalam,Brittany Garcia,2009-08-16
10049,despite,Sarah Moore,Sean,Ashley,Patrick Cherry,5,Robert Vang,3:13:00,3437693.0,1,4.7,kannada,Christopher Cole,2009-06-06
10488,service,Brian Maynard,Troy,Erika,Debra Gutierrez,4,Heather Ramos,3:28:00,5735211.0,7,5.5,telugu,Edward Peterson,2019-09-10
6507,suddenly,Stephanie Burke,Joshua,Patricia,Jasmine Martin,9,David Roberts,3:02:00,,7,4.4,malayalam,Emily Wright,2017-03-25
2225,several,Amanda Lucas,Thomas,Monique,Scott Peterson,7,Stephen Lopez,2:38:00,2949126.0,7,6.2,english,Joshua Mendoza,
20694,church,Patricia Simpson,Jesse,Leah,Frank Cook,5,Roberto King,3:12:00,7256200.0,7,9.1,malayalam,Vanessa Chen,2019-02-06
9634,plant,Charles Miller DDS,Matthew,Cheryl,Briana Gutierrez,9,Janice Lopez,3:06:00,7025402.0,8,8.5,malayalam,Angela Munoz,2011-03-29
6173,yet,William Rogers,Benjamin,Nancy,Donald Davis,1,Paula Crane,2:52:00,479970.0,9,3.0,hindi,Lisa Guzman,2019-12-20
4751,force,Susan Price,Kevin,Elizabeth,Deborah Mcmillan,8,Tiffany Young,3:37:00,914857.0,2,3.7,telugu,Samantha Gonzalez,2016-12-03
18209,enjoy,Miss Michelle Garcia,Howard,Dawn,Brenda Simpson,3,Todd Ortega,2:49:00,1579182.0,2,5.9,telugu,Keith Ramos,2009-09-07
12840,than,Elizabeth Moreno,Chad,Kathleen,Brianna Young,9,,3:07:00,7284967.0,5,8.1,telugu,Richard Hughes,2008-11-06
12884,mind,Robert Marks,Justin,Jennifer,William Weeks,4,Amy Cook,3:34:00,8413819.0,9,5.8,telugu,Stephen Wong,2007-11-09
15536,upon,Christina Snow,Anthony,Hannah,Roy Smith,5,Kimberly Barker,2:30:00,8040276.0,10,9.1,hindi,Lori Bennett,2006-05-11
7170,unit,Michele Taylor,William,Karina,Dr. Amy Rodriguez,6,Joseph Martinez,3:32:00,,6,2.2,hindi,Diana Griffin,2013-12-30
23745,rather,Corey Walker,Christopher,Jamie,Gary Phillips,3,Joshua Huerta,3:17:00,3165633.0,7,3.5,telugu,Jason Chandler,2014-04-15
23047,party,Phillip Sutton,Cory,Lisa,Brian Montgomery,11,Susan Bird,3:36:00,3103003.0,1,3.7,malayalam,Alan Hull,2019-12-30
9321,table,Dustin Washington,Austin,Tracy,Mary Hoffman,8,Brandon Johnson,2:55:00,5615887.0,2,5.2,kannada,Charlene Allen,2004-03-15
6116,difficult,Audrey Hahn,Martin,Veronica,Gina Tate,2,Stephanie Nguyen,3:14:00,4575139.0,9,6.8,hindi,James Rivera,2021-08-28
19837,environmental,Brian Hart,Matthew,Jennifer,Eric Perry,1,Antonio Gordon,3:45:00,,10,5.5,telugu,Diana Brown,2005-05-14
20657,full,Frank Thompson,Nathan,Debbie,Mary Reed,3,Melissa Cunningham,3:37:00,2761244.0,5,3.6,telugu,Meghan Waters,
13490,standard,Elizabeth Cox,Brandon,Mercedes,Christina Melendez,2,Joel Harris,3:47:00,609101.0,8,6.5,malayalam,Jason Clark,2015-06-16
20715,million,Amy Roth,Christopher,Anna,Andrew Palmer,7,Thomas Wade,2:53:00,5202612.0,5,5.6,malayalam,Laura Nguyen,2016-08-17
23076,like,Karen Rogers,James,Amber,Kenneth Tucker,1,Alexis Bell,2:38:00,,4,3.9,hindi,Sylvia Fuller,2021-07-04
2649,hour,Nicholas Garner,Anthony,Rebecca,Anthony Vincent,3,Jessica Chapman,2:40:00,4292087.0,10,9.3,malayalam,Stephanie Ward,2021-03-09
16145,beyond,Brian Ramirez,Adam,Joyce,James Austin,8,William Jordan,2:31:00,3069394.0,7,6.2,english,Paul Mendoza,2021-05-30
6390,hour,Lisa Robinson,Jonathan,Ariel,Amanda Irwin,11,James Marsh,3:31:00,2084922.0,8,2.5,telugu,Michelle Allen,2015-09-03
9092,really,Bianca Newman,David,Nicole,Matthew Jones,8,Jason Roberts,3:39:00,137896.0,3,7.3,english,Louis Hendricks,2019-09-20
12952,front,Kenneth Simpson,Richard,Crystal,Jeffery Flores,11,Andrea Marshall,3:21:00,1846404.0,5,6.9,telugu,Thomas Fischer,2013-04-12
8387,arrive,Denise Vincent,Raymond,Alexandria,Susan Green,6,Maria Ponce,2:38:00,3967882.0,2,3.6,malayalam,Mrs. Carol Gomez,2011-10-29
20812,place,John Estes,Thomas,Holly,Robert Spencer,10,Ashley Wood,3:12:00,8447775.0,5,2.1,hindi,Cameron Reed,2023-10-18
22325,thing,Anthony Beasley,James,Barbara,Vickie Johnson,11,,3:32:00,4927311.0,8,5.6,hindi,Joshua Anderson,2023-09-12
16414,clear,Ryan Davis,Andrew,Natalie,Linda Brooks,4,Victoria Fuentes,2:48:00,4127036.0,7,7.8,kannada,Edward Garcia,2018-06-01
4741,data,Susan Torres,Matthew,Mariah,Emma Taylor,5,Brianna Manning,3:32:00,5918849.0,6,9.1,malayalam,Erika Bentley,2008-10-17
12915,while,Jennifer Buckley DDS,Stephen,Anna,Kristen Brown,3,Frank Haas,3:08:00,9882168.0,4,7.1,telugu,Jonathan Bridges,
19701,word,William Jackson,Steven,Amy,Amanda Hatfield,3,Joseph Carroll,2:38:00,2240162.0,10,8.2,hindi,Steven Montoya,2017-11-23
14400,network,Jessica Ferguson,Ross,Angela,David Fuentes,6,Jeanette Blankenship,2:50:00,1399714.0,7,6.2,hindi,Isabel Sawyer,2006-05-29
2452,father,Elizabeth Townsend,James,Andrea,Michael Bradley,8,Kevin Williams,3:36:00,1388698.0,10,5.4,english,Michael Brown,2006-11-30
13728,blue,Caitlin Frazier,Joshua,Linda,Theresa Jordan,10,Teresa Williams,2:34:00,5106874.0,9,2.8,malayalam,Lisa Green,2015-08-26
1853,heavy,James Noble,Noah,Michelle,John Stevens,2,Tammy Mejia,2:52:00,3808567.0,2,5.8,english,David Morse,2007-11-07
8669,TV,Jamie Gillespie,Terrance,Sheri,Danielle Hammond,8,Jeremiah Wilson,2:39:00,9784235.0,7,5.6,telugu,Diane Garcia,2017-04-22
1577,section,Danielle Reid,Christian,Brooke,Rebecca Johnson,12,Kiara Mayo,3:40:00,1747154.0,4,3.8,hindi,Deborah Benton,2007-01-01
1372,attack,Paula Smith,Douglas,Jennifer,Dr. Derrick Bullock,10,Nathan Smith,2:30:00,1009118.0,10,7.4,kannada,Nathan Mejia,2020-02-09
10962,same,Kathryn Nash,Nicholas,Patricia,Shannon Harrison,6,,3:41:00,2602086.0,5,7.1,telugu,James Simon,2017-06-25
22806,rise,Jennifer Green,Cody,Mary,Mary Patterson,12,Ronald Wilkins,2:53:00,4236220.0,7,5.7,kannada,Kimberly Vega,2022-05-20
14793,music,Alice Savage,Terry,Rhonda,Dr. Willie Baldwin,4,Ricardo Smith,2:34:00,724970.0,10,6.3,kannada,Daniel Proctor,2021-01-16
2722,similar,Cindy Smith,Mark,Nicole,Daniel Martin,7,Gina Gordon,3:16:00,,1,2.9,english,Kristin Chambers,2011-12-05
16125,walk,Mike Miles,Matthew,Denise,Michele Gonzalez,5,Scott Davis,3:38:00,9482285.0,4,6.4,kannada,William Jenkins,
1234,throughout,Vanessa Francis,Paul,Heidi,Sharon Ramirez,11,Sheila Cooper,2:30:00,7210010.0,5,2.2,hindi,Jennifer Martin,2007-03-28
11858,film,Angela Cook,William,Nicole,Sharon Anderson,5,Patricia Skinner,3:18:00,,2,8.6,telugu,Jennifer Powers,2019-06-15
9414,fine,Joseph Farley,Steven,Kelly,Tara Douglas,7,,3:13:00,3391427.0,8,7.4,hindi,Sandra Blake,2007-02-13
10356,here,James Allen,Kenneth,Monica,Mercedes Bryant,10,Amanda Hartman,2:52:00,933271.0,10,4.1,malayalam,Charlene Matthews,2012-01-05
2125,month,Jeanne Cunningham,Derek,Elizabeth,Adam Mitchell,6,Patrick Thompson,2:58:00,3610045.0,6,3.9,english,Terri Cole,2007-12-03
9262,from,Tasha Perez,Carlos,Deborah,Michael Bennett,10,,3:42:00,4858029.0,7,8.8,malayalam,Tristan Patel,2017-03-17
4043,avoid,Jonathan Sanders,Lee,Kristen,Paul Taylor,6,Elizabeth Meyer,3:11:00,4805411.0,1,3.5,telugu,Michael Pratt,2015-06-10
19381,teacher,Anthony Huang,William,Robin,Veronica Graham,10,Melissa Maldonado,3:50:00,9441319.0,6,6.7,malayalam,Joseph Moses,2008-04-30
6458,possible,Madeline Warren,David,Sheri,Samuel Morrow,2,Sandra Hanson,3:43:00,8706386.0,3,5.1,telugu,Jo Miller,2005-10-28
10471,offer,Megan Sullivan,Jonathan,Ashley,Carly Scott,5,Cameron Bradford,2:47:00,3636544.0,1,7.2,kannada,Maria Hurst,2017-03-25
11558,strategy,Cathy Martin,Allen,Rose,Mrs. Belinda Waller,12,Daniel Ward,3:15:00,,4,6.1,kannada,Derek Sherman,2021-03-19
22593,couple,Michelle Deleon,Paul,Tracy,Jason Perez,1,Daniel Campbell,2:41:00,,6,6.4,kannada,Sarah Martinez,2022-12-29
11702,front,Thomas Lopez,Michael,Ashley,Diana Green,4,Michael Cobb,3:16:00,206092.0,3,3.1,english,Susan Day,2017-04-20
14409,senior,Elizabeth Graves,Michael,Angela,Christina Fischer,7,,2:40:00,4527241.0,3,8.7,malayalam,Rebecca Fernandez,2012-07-09
1392,role,Curtis Wright,Brian,Robin,Steven Walker,6,Timothy Fox,2:42:00,6820025.0,2,3.6,english,Valerie Moore,2014-11-24
19347,million,Terri Smith,Christopher,Jocelyn,Mrs. Sara Lopez,2,Andrea Miller,2:41:00,1856592.0,1,2.0,malayalam,Shane Webb,2018-12-30
8851,rest,Amy Clark,Mark,Erin,Austin Fletcher,10,Lawrence Hanna,3:48:00,2476441.0,2,5.6,english,Jeffrey Caldwell,
19486,per,Nicholas Robinson,Henry,Robin,Gary Russell,6,,3:05:00,7643123.0,10,5.0,hindi,Karina Hansen,2020-10-26
20152,traditional,Kristin Murray,Ian,Brandy,Loretta Lam,1,,3:09:00,6328315.0,7,8.6,malayalam,Timothy Valdez,2017-06-29
9215,return,Miguel Nelson,William,Sarah,Jennifer Yang,8,Stephen Fry,3:23:00,7713366.0,6,5.3,hindi,Spencer Roberts,
6127,guy,Dr. Jessica Weber,Steven,Jessica,Tina Porter,4,Diana Vasquez,2:44:00,,4,6.9,malayalam,Bradley Garcia,2009-04-16
7988,choose,Dennis Mendoza,Derek,Jennifer,Jordan Rowe,12,,3:24:00,8165625.0,2,5.7,malayalam,Diane Smith,2014-07-05
583,indeed,Nicole Myers,John,Sandra,Bryan Reeves,7,Brandon Mason,2:50:00,8605297.0,9,7.8,kannada,Brittney Watson,2015-05-22
18068,her,Evelyn Wells,Kent,Kim,Jeffrey Orr,4,Anita Jackson,3:36:00,4573472.0,6,9.4,malayalam,Jennifer Reeves,2022-10-10
12116,writer,Michael Pena,Jeffrey,Katelyn,Janice Cochran,5,John Lee,3:05:00,4486778.0,6,4.2,kannada,Brian Graham,2015-09-10
9713,even,Scott Stevens,Matthew,April,Emily Boone,2,Robert Hunter,3:49:00,4527301.0,5,8.1,telugu,Daniel Perez,2014-01-24
24818,clearly,Judith Turner,Jeremy,Mary,Christopher Rodriguez,4,Peter Lawson,2:38:00,,4,7.5,malayalam,Tara Green,2011-10-15
426,now,Joseph Bradshaw,Kevin,Tanya,Daisy Reed,5,Nicholas Jackson,3:48:00,3477653.0,5,8.7,telugu,Todd Yoder,
2569,receive,Brittany Thompson,Trevor,Autumn,Michelle Doyle,10,Jesse Bradford,2:36:00,2566005.0,3,4.6,malayalam,Victor Hoffman,2008-11-30
4019,money,Amanda Brown,Michael,Danielle,Katrina Gilbert,2,Todd Morris,2:53:00,1683481.0,8,3.3,hindi,Dennis Aguilar,2011-11-02
6225,somebody,Steven White,Joshua,Jill,Amy Mooney,10,Gregory Lewis,3:08:00,2333269.0,3,9.5,malayalam,Melissa Fox,2016-01-09
22841,force,Miss Robin Smith DVM,Dwayne,Donna,Rachel Bush,3,,2:46:00,3540870.0,8,5.9,hindi,Colton Smith,2008-09-08
1603,reduce,Valerie Lopez,Michael,Sara,Bridget Fowler,8,Robert Black,3:18:00,2084787.0,2,2.8,hindi,Caroline Mendez,
24893,my,Jenna Price,James,Theresa,Daniel Jones,8,Valerie Thomas,2:43:00,5667482.0,8,2.2,telugu,Joshua Smith,2023-07-07
23424,two,Susan Hurley,William,Kayla,Jerry Peterson,6,Michael Singleton,3:06:00,7035212.0,10,8.7,malayalam,Arthur Sheppard,2015-08-16
8925,citizen,Heather Lewis,Alan,Samantha,Heidi Crawford,5,Jay Brown,3:46:00,382940.0,6,2.2,malayalam,Sean Cochran,2013-08-28
19650,carry,Tina Daniels,James,Lisa,Sharon Cooper,9,Kevin Williams,3:11:00,8574688.0,5,9.4,english,Mark Thompson,2018-06-09
20328,in,Melissa Lopez,Blake,Regina,Joshua Hanson,1,Rachel West,3:49:00,6827925.0,10,9.4,hindi,Karen Payne,2009-05-27
6506,radio,Benjamin Lyons,Paul,Andrea,Keith Wallace,12,Christine Leonard,3:35:00,6225292.0,7,5.7,telugu,Jeanne Lee,2007-06-23
9764,five,Anthony Miller,Eric,Sara,Eric Atkins,9,Raymond Roberts,3:28:00,,2,5.7,malayalam,Cynthia Madden,2015-10-23
5609,million,Ashley Willis,Ryan,Angela,Spencer Martinez,5,Amanda Knight,3:18:00,2389875.0,4,2.8,malayalam,Jordan Taylor,2018-04-27
5861,stock,Anna Skinner,John,Sonya,Daniel Rich,12,Eric Campbell,2:40:00,6295022.0,4,7.8,malayalam,Brandi Johnson,2020-05-05
22151,free,Alexander Holt,Donald,Cynthia,Amanda Dean,5,Deborah Flowers,3:29:00,6067973.0,4,5.1,english,Shelley Thomas,2018-05-15
16908,stay,Elizabeth Evans,Robert,Karen,Christopher Valdez,9,,3:08:00,7961935.0,2,6.3,hindi,Phillip Marsh,2006-01-08
971,order,Beth Vazquez,Lucas,Christina,David Odonnell,1,Teresa Beltran,2:35:00,8663986.0,4,8.5,kannada,William Diaz,2005-02-10
19198,laugh,Dylan Compton,Andrew,Lori,Katie Martin,2,Dr. Sierra Jones,2:35:00,2961702.0,9,4.5,malayalam,Kimberly Simpson,2015-05-26
20108,especially,Suzanne Norman,Corey,Kathleen,Nancy Newman,12,Molly Kennedy,3:24:00,9606001.0,5,9.1,telugu,Jenny Diaz,2004-09-09
20624,majority,Tamara Curtis,Brett,Kimberly,Ernest Schmidt MD,5,Austin Ellis,3:33:00,4675518.0,7,9.2,english,Ana Anderson,2005-09-10
410,add,Catherine Manning,Michael,Cheryl,Thomas Gonzalez,11,Dalton Edwards,2:36:00,3420658.0,7,3.3,telugu,Mrs. Kimberly Coffey MD,2019-04-09
24302,thousand,Rachel Bauer,Christopher,Marie,Christopher Simmons,1,Christine Gonzales,3:45:00,,3,3.5,kannada,Jennifer Tate,2021-06-22
4101,activity,Joseph Carlson,Sean,Cassandra,Stanley Rose,5,William Sexton,3:27:00,9355545.0,7,3.2,kannada,Krista Aguirre,2009-12-23
1167,third,Nicholas Boone,David,Rachel,Robert Davis,4,Lawrence Ochoa,2:38:00,2523230.0,3,8.3,hindi,Teresa Hayes,
9202,among,Carrie Benitez,Cameron,Rachael,Samuel Bryan,7,Ashley Gray,3:07:00,6111709.0,5,5.2,hindi,Kathleen Nelson,2005-04-25
3426,blood,Kristen Jarvis,Daniel,Teresa,Andrew Lara,9,,2:57:00,8307241.0,5,4.5,hindi,Jason Jones,2017-06-02
7874,similar,Timothy Garcia,Michael,Cathy,Victor Gallegos,10,Jessica Peterson,3:27:00,1172857.0,8,4.9,hindi,Dana Wilson,2020-06-02
15846,from,Jessica French,Rodney,Amanda,Heather Wilson,10,Bruce Brown,3:31:00,3189236.0,6,8.8,telugu,Christopher Lee,2007-01-13
22272,require,Sierra Murphy,Robert,Carla,Heather Stanley,11,Nicholas Martinez,3:29:00,3852523.0,3,6.4,telugu,Lisa Young,2008-11-13
2870,yourself,Neil Jackson,Alan,Dana,John Johnson,6,Steven Robertson,2:34:00,4750180.0,9,2.8,telugu,Mark Johnson,2009-01-13
20542,laugh,Steven Arellano,Alexander,Angela,Andres Wheeler,8,Tony Morris,2:33:00,,10,6.8,telugu,Julie Huerta,2011-04-06
11458,site,Jeanne Ortiz,Jason,Wendy,Leah Koch,8,Susan Evans,2:41:00,2753052.0,2,3.3,malayalam,Jeanette Smith,
5977,cut,Dr. Timothy Jordan,Patrick,Jennifer,Dale Dodson,5,Brenda Smith,3:49:00,3028195.0,9,5.6,english,Crystal Baxter,2004-09-14
22140,talk,Jessica Hall,Robert,Nicole,Brandy Hall,5,Tammy Case,2:30:00,2304809.0,9,2.6,telugu,Dawn Hoffman,2011-02-23
1793,within,Joseph Foster,Justin,Sandy,Thomas Johnson,7,Robert Martin,3:01:00,9759442.0,10,7.4,malayalam,George Camacho,
7054,production,Ronnie Cohen,Oscar,Debra,Andrew Salinas,4,,2:55:00,2431882.0,6,8.7,hindi,James Grant,2006-09-07
11033,read,Melissa Gardner,John,Lisa,Antonio Downs,6,Kevin Miller,3:39:00,8721864.0,9,8.4,english,Vanessa Ryan,2018-01-03
6723,people,Dominic Landry,Christopher,Michelle,Stephanie Lee,1,Ashley Roberts,3:35:00,395696.0,2,2.9,kannada,Elizabeth Pham,2019-06-20
23989,study,Jon Mcmahon,Anthony,Heidi,Janet Matthews,10,Brian Smith,2:51:00,6057774.0,10,2.0,kannada,Robin Peterson,2008-12-02
14559,local,Mary Esparza,Christopher,Paige,Thomas Roberts,2,Nicole Carroll,3:41:00,1992464.0,3,8.2,hindi,Ms. Elizabeth Obrien DDS,2022-02-19
5075,agency,Nicholas Munoz,Michael,Nancy,Daniel Weber,9,Sarah Gregory,2:30:00,1337956.0,10,7.2,english,Ashley Wells,2009-08-05
23470,man,Matthew Lyons,Christopher,Brittany,Joseph Greene,3,Briana Thompson,3:23:00,3049192.0,6,5.2,telugu,Samantha Watts,2017-09-10
14767,last,Mark White,Mark,Shannon,Brian Guzman,4,Sean Contreras,3:18:00,2410607.0,7,6.1,hindi,Sean Larson,2019-09-28
15124,nothing,Jacqueline Fischer,Richard,Marisa,Samuel Harris,8,Jesse Bentley,3:43:00,3852648.0,8,5.8,kannada,Christine Burton,2019-02-03
4953,treat,Sarah Davis,Casey,Kathryn,Mark Smith,10,Peggy Schroeder,2:33:00,,9,6.4,kannada,John Collins,
7675,own,Natasha Blake,Ryan,Katherine,Heather Cruz,1,Travis Rogers,3:17:00,4549486.0,4,3.1,malayalam,Ashley Wood,2022-10-18
9606,during,Annette Watts,Brian,Ariel,Hector Brown,10,Dustin Miller Jr.,3:06:00,5778397.0,6,5.5,telugu,Angela White,2023-10-25
11248,ten,Robert Burke,Isaac,Monica,Jennifer Thompson,7,Jordan Klein,2:45:00,9512472.0,9,4.9,kannada,Emily Jones,2022-05-10
11905,yourself,Brian Wilson,Mason,Cynthia,Paula Taylor,6,Patrick Smith,3:33:00,,6,6.5,kannada,Mark Tucker,2006-07-29
9143,write,Melissa Mitchell,Rodney,Robin,Melissa Gutierrez,8,Deanna Monroe,3:26:00,5084372.0,3,4.1,hindi,Daniel Williams,2010-09-18
23611,skin,Andrea Oliver,Randy,Denise,Michael Wallace,9,Mike Clark,2:54:00,7230355.0,10,5.3,malayalam,Perry Brown,2018-07-16
12782,bed,Scott Bailey,Dale,Jennifer,Justin Davis,10,Victoria George,3:19:00,6887839.0,10,3.5,malayalam,Jeremy Clark,2005-04-06
23360,authority,Hannah Browning,Steven,Sandra,Ryan Taylor,3,Carolyn Hall,3:12:00,3589167.0,3,8.2,kannada,Janice Love,2006-11-29
17683,president,Jessica Meyers,Phillip,Nicole,Jane Johnson,9,Amber Massey,2:57:00,8842420.0,10,6.0,kannada,Virginia Ford,2004-02-27
17477,then,Leonard Marshall II,Thomas,Chelsea,Christopher Lin,9,Andrea Thomas,2:49:00,9251456.0,2,4.6,telugu,Reginald Ayala,2010-09-18
3292,picture,Sarah Lindsey,Andrew,Andrea,Angela Charles,1,Aaron Snyder,3:38:00,,10,4.6,malayalam,Crystal Carpenter,2014-10-17
1072,drive,Donna Morton,Brandon,Jennifer,Gregory Snyder,4,Lori Green,3:11:00,,3,2.1,telugu,Matthew Hanna,2005-12-07
15960,actually,April Douglas,Andre,Taylor,Amanda Wright,6,Shelby Stein,2:48:00,3160035.0,6,8.6,english,Jasmine Harper,2022-08-21
10503,address,Diane Williams,Gary,Dawn,Raymond Raymond,2,Mary Esparza,3:12:00,7154244.0,5,4.9,telugu,Mr. Roger Payne,2008-10-03
19421,hotel,Margaret Frank,Christopher,Stephanie,Ryan Jones,2,Hannah May,2:33:00,4250324.0,10,7.3,telugu,Katelyn Austin,2018-11-09
6462,save,Ryan Lee,William,Jennifer,Randy Garcia,5,Tina Hunter,3:13:00,9066549.0,8,4.9,english,Mary Hicks,
11577,million,Joshua Gonzalez,Steve,Ashley,Amanda Nguyen,8,Scott Watson,3:45:00,7132505.0,6,3.1,telugu,Michelle Smith,2011-10-21
984,strong,Diana Martin,James,Emily,Heather Smith,5,Rachel Powell,2:39:00,7273563.0,1,3.6,hindi,Amber Moreno,
11836,loss,Erik Turner,Steve,Wendy,Elizabeth Jacobson,11,Rebecca Sweeney,3:31:00,3282027.0,5,5.1,telugu,Shelia Hughes,2010-09-02
471,join,Terry Parker,Daniel,Lindsay,Adam Vasquez,6,Nicholas Sellers,2:56:00,,3,2.9,hindi,Michael Hood,2015-05-23
11682,he,Danny Cruz,Scott,Tammie,Paula Cook,7,Jessica Salazar,2:36:00,2255678.0,3,7.2,hindi,Harry Jones,2009-06-23
16354,star,Nathaniel Arroyo,Timothy,Courtney,Andrew Alvarado,12,,2:47:00,8030119.0,3,6.1,telugu,Jeffrey Pearson,2017-02-09
6543,action,Kevin Trevino,Kenneth,Isabella,Lisa Simon,9,Julie Nguyen,3:20:00,3116040.0,9,9.7,telugu,Seth Wiggins,2007-11-13
17554,pull,Laura Jordan,Austin,Michaela,Yolanda Cook,6,Jamie Carlson,3:48:00,3955769.0,8,7.3,hindi,Mary Hayden,2004-09-25
7730,institution,Jeffrey Terry,Brent,Nicole,Regina Barton,6,Renee Potter,2:46:00,5611759.0,4,2.7,malayalam,Cynthia Wiley,
4121,near,Pamela Walker,Stephen,Lisa,Dale Zimmerman,9,Bobby Perez MD,2:36:00,,10,8.6,telugu,Richard Franklin,2018-11-24
23235,case,Amy Wagner,Charles,Melissa,Patrick Allen,2,Colton Bullock,3:06:00,4413016.0,10,7.3,kannada,Kylie Martinez,2004-12-24
18964,avoid,Jason Walker,Pedro,Patricia,Michael Davis,10,Kristina Estrada,3:48:00,9740491.0,1,8.7,kannada,Joseph Brown,2004-05-05
18586,recent,Scott Fox,Mark,Teresa,Krista Bush,10,Brenda Berg,3:24:00,4311386.0,8,8.1,malayalam,Lisa Rodriguez,2009-11-27
3183,main,Lisa White,Bryce,Alexandra,Benjamin Patel,7,,3:41:00,113660.0,2,9.5,malayalam,Alison Daniel,2020-11-05
18587,see,Colleen Briggs,Timothy,Wendy,Angela Henderson,8,Evelyn Martin,2:35:00,7423577.0,2,9.4,telugu,Cathy Willis,2005-06-02
11641,indicate,Michelle Browning,Kevin,Amy,Mr. Robert Glover,8,Mr. Christian Cortez Jr.,2:45:00,2270093.0,5,5.0,kannada,Christina Smith,2011-02-01
20704,argue,Brenda Hurley,Joseph,Jessica,Melinda Garcia PhD,8,Brandon Montoya,3:40:00,4297429.0,1,4.2,malayalam,Laura Garrison,2019-12-09
356,daughter,Melissa Hayes,Joe,Megan,Anthony Garcia,8,James Wells,3:04:00,7623791.0,8,9.9,hindi,Angel Pratt,
10130,perhaps,Aaron Garcia,Justin,Kristi,Frank Allen,3,Sandra Williams,2:44:00,871485.0,3,6.8,telugu,Ryan Roberts,2012-07-15
17862,difficult,Sheryl Phillips,Kenneth,Susan,Shannon Johnson,3,David Spears,3:08:00,4464569.0,5,4.8,english,Krista Collins,2023-06-29
